data from https://data.oecd.org/interest/long-term-interest-rates.htm#indicator-chart,,,,,,,
LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CAN,LTINT,TOT,PC_PA,M,1961-07,4.95,
CAN,LTINT,TOT,PC_PA,M,1961-08,4.99,
CAN,LTINT,TOT,PC_PA,M,1961-09,4.98,
CAN,LTINT,TOT,PC_PA,M,1961-10,4.97,
CAN,LTINT,TOT,PC_PA,M,1961-11,4.87,
CAN,LTINT,TOT,PC_PA,M,1961-12,4.94,
CAN,LTINT,TOT,PC_PA,M,1962-01,4.96,
CAN,LTINT,TOT,PC_PA,M,1962-02,4.95,
CAN,LTINT,TOT,PC_PA,M,1962-03,4.88,
CAN,LTINT,TOT,PC_PA,M,1962-04,4.81,
CAN,LTINT,TOT,PC_PA,M,1962-05,4.89,
CAN,LTINT,TOT,PC_PA,M,1962-06,5.13,
CAN,LTINT,TOT,PC_PA,M,1962-07,5.41,
CAN,LTINT,TOT,PC_PA,M,1962-08,5.42,
CAN,LTINT,TOT,PC_PA,M,1962-09,5.38,
CAN,LTINT,TOT,PC_PA,M,1962-10,5.19,
CAN,LTINT,TOT,PC_PA,M,1962-11,5.06,
CAN,LTINT,TOT,PC_PA,M,1962-12,5.11,
CAN,LTINT,TOT,PC_PA,M,1963-01,5.1,
CAN,LTINT,TOT,PC_PA,M,1963-02,5.11,
CAN,LTINT,TOT,PC_PA,M,1963-03,5.11,
CAN,LTINT,TOT,PC_PA,M,1963-04,5.01,
CAN,LTINT,TOT,PC_PA,M,1963-05,4.95,
CAN,LTINT,TOT,PC_PA,M,1963-06,4.95,
CAN,LTINT,TOT,PC_PA,M,1963-07,5.06,
CAN,LTINT,TOT,PC_PA,M,1963-08,5.22,
CAN,LTINT,TOT,PC_PA,M,1963-09,5.22,
CAN,LTINT,TOT,PC_PA,M,1963-10,5.07,
CAN,LTINT,TOT,PC_PA,M,1963-11,5.14,
CAN,LTINT,TOT,PC_PA,M,1963-12,5.15,
CAN,LTINT,TOT,PC_PA,M,1964-01,5.17,
CAN,LTINT,TOT,PC_PA,M,1964-02,5.17,
CAN,LTINT,TOT,PC_PA,M,1964-03,5.22,
CAN,LTINT,TOT,PC_PA,M,1964-04,5.24,
CAN,LTINT,TOT,PC_PA,M,1964-05,5.2,
CAN,LTINT,TOT,PC_PA,M,1964-06,5.2,
CAN,LTINT,TOT,PC_PA,M,1964-07,5.21,
CAN,LTINT,TOT,PC_PA,M,1964-08,5.24,
CAN,LTINT,TOT,PC_PA,M,1964-09,5.22,
CAN,LTINT,TOT,PC_PA,M,1964-10,5.19,
CAN,LTINT,TOT,PC_PA,M,1964-11,5.09,
CAN,LTINT,TOT,PC_PA,M,1964-12,5.06,
CAN,LTINT,TOT,PC_PA,M,1965-01,4.98,
CAN,LTINT,TOT,PC_PA,M,1965-02,5,
CAN,LTINT,TOT,PC_PA,M,1965-03,5.09,
CAN,LTINT,TOT,PC_PA,M,1965-04,5.05,
CAN,LTINT,TOT,PC_PA,M,1965-05,5.08,
CAN,LTINT,TOT,PC_PA,M,1965-06,5.15,
CAN,LTINT,TOT,PC_PA,M,1965-07,5.24,
CAN,LTINT,TOT,PC_PA,M,1965-08,5.3,
CAN,LTINT,TOT,PC_PA,M,1965-09,5.3,
CAN,LTINT,TOT,PC_PA,M,1965-10,5.36,
CAN,LTINT,TOT,PC_PA,M,1965-11,5.42,
CAN,LTINT,TOT,PC_PA,M,1965-12,5.42,
CAN,LTINT,TOT,PC_PA,M,1966-01,5.41,
CAN,LTINT,TOT,PC_PA,M,1966-02,5.54,
CAN,LTINT,TOT,PC_PA,M,1966-03,5.63,
CAN,LTINT,TOT,PC_PA,M,1966-04,5.6,
CAN,LTINT,TOT,PC_PA,M,1966-05,5.6,
CAN,LTINT,TOT,PC_PA,M,1966-06,5.64,
CAN,LTINT,TOT,PC_PA,M,1966-07,5.72,
CAN,LTINT,TOT,PC_PA,M,1966-08,5.88,
CAN,LTINT,TOT,PC_PA,M,1966-09,5.79,
CAN,LTINT,TOT,PC_PA,M,1966-10,5.73,
CAN,LTINT,TOT,PC_PA,M,1966-11,5.82,
CAN,LTINT,TOT,PC_PA,M,1966-12,5.86,
CAN,LTINT,TOT,PC_PA,M,1967-01,5.62,
CAN,LTINT,TOT,PC_PA,M,1967-02,5.57,
CAN,LTINT,TOT,PC_PA,M,1967-03,5.5,
CAN,LTINT,TOT,PC_PA,M,1967-04,5.51,
CAN,LTINT,TOT,PC_PA,M,1967-05,5.72,
CAN,LTINT,TOT,PC_PA,M,1967-06,5.85,
CAN,LTINT,TOT,PC_PA,M,1967-07,5.85,
CAN,LTINT,TOT,PC_PA,M,1967-08,5.92,
CAN,LTINT,TOT,PC_PA,M,1967-09,6.05,
CAN,LTINT,TOT,PC_PA,M,1967-10,6.32,
CAN,LTINT,TOT,PC_PA,M,1967-11,6.39,
CAN,LTINT,TOT,PC_PA,M,1967-12,6.48,
CAN,LTINT,TOT,PC_PA,M,1968-01,6.49,
CAN,LTINT,TOT,PC_PA,M,1968-02,6.69,
CAN,LTINT,TOT,PC_PA,M,1968-03,6.88,
CAN,LTINT,TOT,PC_PA,M,1968-04,6.61,
CAN,LTINT,TOT,PC_PA,M,1968-05,6.81,
CAN,LTINT,TOT,PC_PA,M,1968-06,6.74,
CAN,LTINT,TOT,PC_PA,M,1968-07,6.6,
CAN,LTINT,TOT,PC_PA,M,1968-08,6.45,
CAN,LTINT,TOT,PC_PA,M,1968-09,6.51,
CAN,LTINT,TOT,PC_PA,M,1968-10,6.8,
CAN,LTINT,TOT,PC_PA,M,1968-11,6.93,
CAN,LTINT,TOT,PC_PA,M,1968-12,7.19,
CAN,LTINT,TOT,PC_PA,M,1969-01,7.23,
CAN,LTINT,TOT,PC_PA,M,1969-02,7.16,
CAN,LTINT,TOT,PC_PA,M,1969-03,7.24,
CAN,LTINT,TOT,PC_PA,M,1969-04,7.23,
CAN,LTINT,TOT,PC_PA,M,1969-05,7.38,
CAN,LTINT,TOT,PC_PA,M,1969-06,7.55,
CAN,LTINT,TOT,PC_PA,M,1969-07,7.54,
CAN,LTINT,TOT,PC_PA,M,1969-08,7.51,
CAN,LTINT,TOT,PC_PA,M,1969-09,7.72,
CAN,LTINT,TOT,PC_PA,M,1969-10,7.84,
CAN,LTINT,TOT,PC_PA,M,1969-11,8.03,
CAN,LTINT,TOT,PC_PA,M,1969-12,8.27,
CAN,LTINT,TOT,PC_PA,M,1970-01,8.34,
CAN,LTINT,TOT,PC_PA,M,1970-02,8.21,
CAN,LTINT,TOT,PC_PA,M,1970-03,8.05,
CAN,LTINT,TOT,PC_PA,M,1970-04,7.88,
CAN,LTINT,TOT,PC_PA,M,1970-05,8.18,
CAN,LTINT,TOT,PC_PA,M,1970-06,8.06,
CAN,LTINT,TOT,PC_PA,M,1970-07,7.97,
CAN,LTINT,TOT,PC_PA,M,1970-08,7.99,
CAN,LTINT,TOT,PC_PA,M,1970-09,7.92,
CAN,LTINT,TOT,PC_PA,M,1970-10,7.93,
CAN,LTINT,TOT,PC_PA,M,1970-11,7.8,
CAN,LTINT,TOT,PC_PA,M,1970-12,7.26,
CAN,LTINT,TOT,PC_PA,M,1971-01,6.69,
CAN,LTINT,TOT,PC_PA,M,1971-02,6.81,
CAN,LTINT,TOT,PC_PA,M,1971-03,6.8,
CAN,LTINT,TOT,PC_PA,M,1971-04,6.83,
CAN,LTINT,TOT,PC_PA,M,1971-05,7.19,
CAN,LTINT,TOT,PC_PA,M,1971-06,7.25,
CAN,LTINT,TOT,PC_PA,M,1971-07,7.41,
CAN,LTINT,TOT,PC_PA,M,1971-08,7.34,
CAN,LTINT,TOT,PC_PA,M,1971-09,7,
CAN,LTINT,TOT,PC_PA,M,1971-10,6.82,
CAN,LTINT,TOT,PC_PA,M,1971-11,6.66,
CAN,LTINT,TOT,PC_PA,M,1971-12,6.54,
CAN,LTINT,TOT,PC_PA,M,1972-01,6.66,
CAN,LTINT,TOT,PC_PA,M,1972-02,6.87,
CAN,LTINT,TOT,PC_PA,M,1972-03,7.07,
CAN,LTINT,TOT,PC_PA,M,1972-04,7.32,
CAN,LTINT,TOT,PC_PA,M,1972-05,7.33,
CAN,LTINT,TOT,PC_PA,M,1972-06,7.39,
CAN,LTINT,TOT,PC_PA,M,1972-07,7.48,
CAN,LTINT,TOT,PC_PA,M,1972-08,7.46,
CAN,LTINT,TOT,PC_PA,M,1972-09,7.48,
CAN,LTINT,TOT,PC_PA,M,1972-10,7.34,
CAN,LTINT,TOT,PC_PA,M,1972-11,7.18,
CAN,LTINT,TOT,PC_PA,M,1972-12,7.12,
CAN,LTINT,TOT,PC_PA,M,1973-01,7.12,
CAN,LTINT,TOT,PC_PA,M,1973-02,7.18,
CAN,LTINT,TOT,PC_PA,M,1973-03,7.3,
CAN,LTINT,TOT,PC_PA,M,1973-04,7.34,
CAN,LTINT,TOT,PC_PA,M,1973-05,7.58,
CAN,LTINT,TOT,PC_PA,M,1973-06,7.76,
CAN,LTINT,TOT,PC_PA,M,1973-07,7.75,
CAN,LTINT,TOT,PC_PA,M,1973-08,7.8,
CAN,LTINT,TOT,PC_PA,M,1973-09,7.82,
CAN,LTINT,TOT,PC_PA,M,1973-10,7.63,
CAN,LTINT,TOT,PC_PA,M,1973-11,7.37,
CAN,LTINT,TOT,PC_PA,M,1973-12,7.69,
CAN,LTINT,TOT,PC_PA,M,1974-01,7.74,
CAN,LTINT,TOT,PC_PA,M,1974-02,7.73,
CAN,LTINT,TOT,PC_PA,M,1974-03,7.92,
CAN,LTINT,TOT,PC_PA,M,1974-04,8.59,
CAN,LTINT,TOT,PC_PA,M,1974-05,8.87,
CAN,LTINT,TOT,PC_PA,M,1974-06,9.26,
CAN,LTINT,TOT,PC_PA,M,1974-07,9.66,
CAN,LTINT,TOT,PC_PA,M,1974-08,9.73,
CAN,LTINT,TOT,PC_PA,M,1974-09,9.76,
CAN,LTINT,TOT,PC_PA,M,1974-10,9.42,
CAN,LTINT,TOT,PC_PA,M,1974-11,8.92,
CAN,LTINT,TOT,PC_PA,M,1974-12,8.84,
CAN,LTINT,TOT,PC_PA,M,1975-01,8.42,
CAN,LTINT,TOT,PC_PA,M,1975-02,8.2,
CAN,LTINT,TOT,PC_PA,M,1975-03,8.26,
CAN,LTINT,TOT,PC_PA,M,1975-04,8.73,
CAN,LTINT,TOT,PC_PA,M,1975-05,8.81,
CAN,LTINT,TOT,PC_PA,M,1975-06,8.8,
CAN,LTINT,TOT,PC_PA,M,1975-07,9.06,
CAN,LTINT,TOT,PC_PA,M,1975-08,9.41,
CAN,LTINT,TOT,PC_PA,M,1975-09,9.7,
CAN,LTINT,TOT,PC_PA,M,1975-10,9.54,
CAN,LTINT,TOT,PC_PA,M,1975-11,9.45,
CAN,LTINT,TOT,PC_PA,M,1975-12,9.54,
CAN,LTINT,TOT,PC_PA,M,1976-01,9.39,
CAN,LTINT,TOT,PC_PA,M,1976-02,9.29,
CAN,LTINT,TOT,PC_PA,M,1976-03,9.47,
CAN,LTINT,TOT,PC_PA,M,1976-04,9.33,
CAN,LTINT,TOT,PC_PA,M,1976-05,9.33,
CAN,LTINT,TOT,PC_PA,M,1976-06,9.32,
CAN,LTINT,TOT,PC_PA,M,1976-07,9.35,
CAN,LTINT,TOT,PC_PA,M,1976-08,9.32,
CAN,LTINT,TOT,PC_PA,M,1976-09,9.14,
CAN,LTINT,TOT,PC_PA,M,1976-10,9.13,
CAN,LTINT,TOT,PC_PA,M,1976-11,9.01,
CAN,LTINT,TOT,PC_PA,M,1976-12,8.67,
CAN,LTINT,TOT,PC_PA,M,1977-01,8.5,
CAN,LTINT,TOT,PC_PA,M,1977-02,8.57,
CAN,LTINT,TOT,PC_PA,M,1977-03,8.76,
CAN,LTINT,TOT,PC_PA,M,1977-04,8.8,
CAN,LTINT,TOT,PC_PA,M,1977-05,8.81,
CAN,LTINT,TOT,PC_PA,M,1977-06,8.74,
CAN,LTINT,TOT,PC_PA,M,1977-07,8.72,
CAN,LTINT,TOT,PC_PA,M,1977-08,8.67,
CAN,LTINT,TOT,PC_PA,M,1977-09,8.57,
CAN,LTINT,TOT,PC_PA,M,1977-10,8.69,
CAN,LTINT,TOT,PC_PA,M,1977-11,8.73,
CAN,LTINT,TOT,PC_PA,M,1977-12,8.76,
CAN,LTINT,TOT,PC_PA,M,1978-01,8.98,
CAN,LTINT,TOT,PC_PA,M,1978-02,9.12,
CAN,LTINT,TOT,PC_PA,M,1978-03,9.15,
CAN,LTINT,TOT,PC_PA,M,1978-04,9.23,
CAN,LTINT,TOT,PC_PA,M,1978-05,9.16,
CAN,LTINT,TOT,PC_PA,M,1978-06,9.23,
CAN,LTINT,TOT,PC_PA,M,1978-07,9.19,
CAN,LTINT,TOT,PC_PA,M,1978-08,9.13,
CAN,LTINT,TOT,PC_PA,M,1978-09,9.16,
CAN,LTINT,TOT,PC_PA,M,1978-10,9.3,
CAN,LTINT,TOT,PC_PA,M,1978-11,9.55,
CAN,LTINT,TOT,PC_PA,M,1978-12,9.63,
CAN,LTINT,TOT,PC_PA,M,1979-01,9.83,
CAN,LTINT,TOT,PC_PA,M,1979-02,9.91,
CAN,LTINT,TOT,PC_PA,M,1979-03,9.92,
CAN,LTINT,TOT,PC_PA,M,1979-04,9.76,
CAN,LTINT,TOT,PC_PA,M,1979-05,9.76,
CAN,LTINT,TOT,PC_PA,M,1979-06,9.74,
CAN,LTINT,TOT,PC_PA,M,1979-07,9.76,
CAN,LTINT,TOT,PC_PA,M,1979-08,10.01,
CAN,LTINT,TOT,PC_PA,M,1979-09,10.29,
CAN,LTINT,TOT,PC_PA,M,1979-10,10.85,
CAN,LTINT,TOT,PC_PA,M,1979-11,11.12,
CAN,LTINT,TOT,PC_PA,M,1979-12,11.2,
CAN,LTINT,TOT,PC_PA,M,1980-01,11.69,
CAN,LTINT,TOT,PC_PA,M,1980-02,12.61,
CAN,LTINT,TOT,PC_PA,M,1980-03,13.22,
CAN,LTINT,TOT,PC_PA,M,1980-04,12.56,
CAN,LTINT,TOT,PC_PA,M,1980-05,11.4,
CAN,LTINT,TOT,PC_PA,M,1980-06,11.28,
CAN,LTINT,TOT,PC_PA,M,1980-07,11.6,
CAN,LTINT,TOT,PC_PA,M,1980-08,12.38,
CAN,LTINT,TOT,PC_PA,M,1980-09,12.59,
CAN,LTINT,TOT,PC_PA,M,1980-10,12.76,
CAN,LTINT,TOT,PC_PA,M,1980-11,13.03,
CAN,LTINT,TOT,PC_PA,M,1980-12,12.94,
CAN,LTINT,TOT,PC_PA,M,1981-01,12.82,
CAN,LTINT,TOT,PC_PA,M,1981-02,13.3,
CAN,LTINT,TOT,PC_PA,M,1981-03,13.37,
CAN,LTINT,TOT,PC_PA,M,1981-04,14.25,
CAN,LTINT,TOT,PC_PA,M,1981-05,15.34,
CAN,LTINT,TOT,PC_PA,M,1981-06,14.76,
CAN,LTINT,TOT,PC_PA,M,1981-07,15.89,
CAN,LTINT,TOT,PC_PA,M,1981-08,16.45,
CAN,LTINT,TOT,PC_PA,M,1981-09,17,
CAN,LTINT,TOT,PC_PA,M,1981-10,16.76,
CAN,LTINT,TOT,PC_PA,M,1981-11,14.93,
CAN,LTINT,TOT,PC_PA,M,1981-12,15,
CAN,LTINT,TOT,PC_PA,M,1982-01,15.82,
CAN,LTINT,TOT,PC_PA,M,1982-02,15.66,
CAN,LTINT,TOT,PC_PA,M,1982-03,14.95,
CAN,LTINT,TOT,PC_PA,M,1982-04,14.93,
CAN,LTINT,TOT,PC_PA,M,1982-05,14.7,B
CAN,LTINT,TOT,PC_PA,M,1982-06,15.96,
CAN,LTINT,TOT,PC_PA,M,1982-07,16.1625,
CAN,LTINT,TOT,PC_PA,M,1982-08,14.9625,
CAN,LTINT,TOT,PC_PA,M,1982-09,13.926,
CAN,LTINT,TOT,PC_PA,M,1982-10,12.735,
CAN,LTINT,TOT,PC_PA,M,1982-11,11.77,
CAN,LTINT,TOT,PC_PA,M,1982-12,11.648,
CAN,LTINT,TOT,PC_PA,M,1983-01,11.365,
CAN,LTINT,TOT,PC_PA,M,1983-02,11.4325,
CAN,LTINT,TOT,PC_PA,M,1983-03,11.186,
CAN,LTINT,TOT,PC_PA,M,1983-04,11.0675,
CAN,LTINT,TOT,PC_PA,M,1983-05,10.71,
CAN,LTINT,TOT,PC_PA,M,1983-06,11.046,
CAN,LTINT,TOT,PC_PA,M,1983-07,11.5675,
CAN,LTINT,TOT,PC_PA,M,1983-08,11.79,
CAN,LTINT,TOT,PC_PA,M,1983-09,11.77,
CAN,LTINT,TOT,PC_PA,M,1983-10,11.5475,
CAN,LTINT,TOT,PC_PA,M,1983-11,11.516,
CAN,LTINT,TOT,PC_PA,M,1983-12,11.785,
CAN,LTINT,TOT,PC_PA,M,1984-01,11.7175,
CAN,LTINT,TOT,PC_PA,M,1984-02,11.872,
CAN,LTINT,TOT,PC_PA,M,1984-03,12.8425,
CAN,LTINT,TOT,PC_PA,M,1984-04,13.235,
CAN,LTINT,TOT,PC_PA,M,1984-05,13.64,
CAN,LTINT,TOT,PC_PA,M,1984-06,13.6675,
CAN,LTINT,TOT,PC_PA,M,1984-07,13.73,
CAN,LTINT,TOT,PC_PA,M,1984-08,12.912,
CAN,LTINT,TOT,PC_PA,M,1984-09,12.7675,
CAN,LTINT,TOT,PC_PA,M,1984-10,12.544,
CAN,LTINT,TOT,PC_PA,M,1984-11,11.93,
CAN,LTINT,TOT,PC_PA,M,1984-12,11.6625,
CAN,LTINT,TOT,PC_PA,M,1985-01,11.406,
CAN,LTINT,TOT,PC_PA,M,1985-02,11.855,
CAN,LTINT,TOT,PC_PA,M,1985-03,12.16,
CAN,LTINT,TOT,PC_PA,M,1985-04,11.545,
CAN,LTINT,TOT,PC_PA,M,1985-05,11.074,
CAN,LTINT,TOT,PC_PA,M,1985-06,10.515,
CAN,LTINT,TOT,PC_PA,M,1985-07,10.594,
CAN,LTINT,TOT,PC_PA,M,1985-08,10.595,
CAN,LTINT,TOT,PC_PA,M,1985-09,10.7925,
CAN,LTINT,TOT,PC_PA,M,1985-10,10.668,
CAN,LTINT,TOT,PC_PA,M,1985-11,10.0175,
CAN,LTINT,TOT,PC_PA,M,1985-12,9.72,
CAN,LTINT,TOT,PC_PA,M,1986-01,10.042,
CAN,LTINT,TOT,PC_PA,M,1986-02,9.9675,
CAN,LTINT,TOT,PC_PA,M,1986-03,9.4025,
CAN,LTINT,TOT,PC_PA,M,1986-04,8.848,
CAN,LTINT,TOT,PC_PA,M,1986-05,8.9325,
CAN,LTINT,TOT,PC_PA,M,1986-06,9.12,
CAN,LTINT,TOT,PC_PA,M,1986-07,8.872,
CAN,LTINT,TOT,PC_PA,M,1986-08,8.825,
CAN,LTINT,TOT,PC_PA,M,1986-09,9.0025,
CAN,LTINT,TOT,PC_PA,M,1986-10,9.166,
CAN,LTINT,TOT,PC_PA,M,1986-11,8.9025,
CAN,LTINT,TOT,PC_PA,M,1986-12,8.666,
CAN,LTINT,TOT,PC_PA,M,1987-01,8.33,
CAN,LTINT,TOT,PC_PA,M,1987-02,8.4575,
CAN,LTINT,TOT,PC_PA,M,1987-03,8.2825,
CAN,LTINT,TOT,PC_PA,M,1987-04,8.828,
CAN,LTINT,TOT,PC_PA,M,1987-05,9.5925,
CAN,LTINT,TOT,PC_PA,M,1987-06,9.3325,
CAN,LTINT,TOT,PC_PA,M,1987-07,9.574,
CAN,LTINT,TOT,PC_PA,M,1987-08,10.095,
CAN,LTINT,TOT,PC_PA,M,1987-09,10.722,
CAN,LTINT,TOT,PC_PA,M,1987-10,10.4375,
CAN,LTINT,TOT,PC_PA,M,1987-11,9.875,
CAN,LTINT,TOT,PC_PA,M,1987-12,10.122,
CAN,LTINT,TOT,PC_PA,M,1988-01,9.715,
CAN,LTINT,TOT,PC_PA,M,1988-02,9.2,
CAN,LTINT,TOT,PC_PA,M,1988-03,9.422,
CAN,LTINT,TOT,PC_PA,M,1988-04,9.6925,
CAN,LTINT,TOT,PC_PA,M,1988-05,9.9425,
CAN,LTINT,TOT,PC_PA,M,1988-06,9.722,
CAN,LTINT,TOT,PC_PA,M,1988-07,9.9,
CAN,LTINT,TOT,PC_PA,M,1988-08,10.242,
CAN,LTINT,TOT,PC_PA,M,1988-09,10.15,
CAN,LTINT,TOT,PC_PA,M,1988-10,9.8475,
CAN,LTINT,TOT,PC_PA,M,1988-11,10.02,
CAN,LTINT,TOT,PC_PA,M,1988-12,10.1175,
CAN,LTINT,TOT,PC_PA,M,1989-01,10.1425,
CAN,LTINT,TOT,PC_PA,M,1989-02,10.1925,
CAN,LTINT,TOT,PC_PA,M,1989-03,10.562,
CAN,LTINT,TOT,PC_PA,M,1989-04,10.315,
CAN,LTINT,TOT,PC_PA,M,1989-05,9.912,
CAN,LTINT,TOT,PC_PA,M,1989-06,9.43,
CAN,LTINT,TOT,PC_PA,M,1989-07,9.34,
CAN,LTINT,TOT,PC_PA,M,1989-08,9.316,
CAN,LTINT,TOT,PC_PA,M,1989-09,9.545,
CAN,LTINT,TOT,PC_PA,M,1989-10,9.5275,
CAN,LTINT,TOT,PC_PA,M,1989-11,9.494,
CAN,LTINT,TOT,PC_PA,M,1989-12,9.59,
CAN,LTINT,TOT,PC_PA,M,1990-01,9.748,
CAN,LTINT,TOT,PC_PA,M,1990-02,10.1925,
CAN,LTINT,TOT,PC_PA,M,1990-03,10.74,
CAN,LTINT,TOT,PC_PA,M,1990-04,11.345,
CAN,LTINT,TOT,PC_PA,M,1990-05,11.322,
CAN,LTINT,TOT,PC_PA,M,1990-06,10.755,
CAN,LTINT,TOT,PC_PA,M,1990-07,10.6725,
CAN,LTINT,TOT,PC_PA,M,1990-08,10.64,
CAN,LTINT,TOT,PC_PA,M,1990-09,10.8025,
CAN,LTINT,TOT,PC_PA,M,1990-10,11.27,
CAN,LTINT,TOT,PC_PA,M,1990-11,10.705,
CAN,LTINT,TOT,PC_PA,M,1990-12,10.305,
CAN,LTINT,TOT,PC_PA,M,1991-01,10.206,
CAN,LTINT,TOT,PC_PA,M,1991-02,9.6775,
CAN,LTINT,TOT,PC_PA,M,1991-03,9.6325,
CAN,LTINT,TOT,PC_PA,M,1991-04,9.4975,
CAN,LTINT,TOT,PC_PA,M,1991-05,9.574,
CAN,LTINT,TOT,PC_PA,M,1991-06,9.815,
CAN,LTINT,TOT,PC_PA,M,1991-07,10.006,
CAN,LTINT,TOT,PC_PA,M,1991-08,9.77,
CAN,LTINT,TOT,PC_PA,M,1991-09,9.58,
CAN,LTINT,TOT,PC_PA,M,1991-10,9.116,
CAN,LTINT,TOT,PC_PA,M,1991-11,8.62,
CAN,LTINT,TOT,PC_PA,M,1991-12,8.53,
CAN,LTINT,TOT,PC_PA,M,1992-01,8.13,
CAN,LTINT,TOT,PC_PA,M,1992-02,8.345,
CAN,LTINT,TOT,PC_PA,M,1992-03,8.63,
CAN,LTINT,TOT,PC_PA,M,1992-04,8.756,
CAN,LTINT,TOT,PC_PA,M,1992-05,8.6375,
CAN,LTINT,TOT,PC_PA,M,1992-06,8.3425,
CAN,LTINT,TOT,PC_PA,M,1992-07,7.92,
CAN,LTINT,TOT,PC_PA,M,1992-08,7.2975,
CAN,LTINT,TOT,PC_PA,M,1992-09,7.41,
CAN,LTINT,TOT,PC_PA,M,1992-10,7.765,
CAN,LTINT,TOT,PC_PA,M,1992-11,7.7325,
CAN,LTINT,TOT,PC_PA,M,1992-12,7.872,
CAN,LTINT,TOT,PC_PA,M,1993-01,7.93,
CAN,LTINT,TOT,PC_PA,M,1993-02,7.8375,
CAN,LTINT,TOT,PC_PA,M,1993-03,7.436,
CAN,LTINT,TOT,PC_PA,M,1993-04,7.455,
CAN,LTINT,TOT,PC_PA,M,1993-05,7.5625,
CAN,LTINT,TOT,PC_PA,M,1993-06,7.474,
CAN,LTINT,TOT,PC_PA,M,1993-07,7.245,
CAN,LTINT,TOT,PC_PA,M,1993-08,7.09,
CAN,LTINT,TOT,PC_PA,M,1993-09,6.822,
CAN,LTINT,TOT,PC_PA,M,1993-10,6.8175,
CAN,LTINT,TOT,PC_PA,M,1993-11,6.8175,
CAN,LTINT,TOT,PC_PA,M,1993-12,6.752,
CAN,LTINT,TOT,PC_PA,M,1994-01,6.5175,
CAN,LTINT,TOT,PC_PA,M,1994-02,6.535,
CAN,LTINT,TOT,PC_PA,M,1994-03,7.246,
CAN,LTINT,TOT,PC_PA,M,1994-04,8.055,
CAN,LTINT,TOT,PC_PA,M,1994-05,8.2875,
CAN,LTINT,TOT,PC_PA,M,1994-06,8.832,
CAN,LTINT,TOT,PC_PA,M,1994-07,9.105,
CAN,LTINT,TOT,PC_PA,M,1994-08,8.978,
CAN,LTINT,TOT,PC_PA,M,1994-09,8.9,
CAN,LTINT,TOT,PC_PA,M,1994-10,9.015,
CAN,LTINT,TOT,PC_PA,M,1994-11,9.152,
CAN,LTINT,TOT,PC_PA,M,1994-12,9.0725,
CAN,LTINT,TOT,PC_PA,M,1995-01,9.349524,
CAN,LTINT,TOT,PC_PA,M,1995-02,8.9015,
CAN,LTINT,TOT,PC_PA,M,1995-03,8.642174,
CAN,LTINT,TOT,PC_PA,M,1995-04,8.416842,
CAN,LTINT,TOT,PC_PA,M,1995-05,8.060454,
CAN,LTINT,TOT,PC_PA,M,1995-06,7.858182,
CAN,LTINT,TOT,PC_PA,M,1995-07,8.076,
CAN,LTINT,TOT,PC_PA,M,1995-08,8.264091,
CAN,LTINT,TOT,PC_PA,M,1995-09,7.9285,
CAN,LTINT,TOT,PC_PA,M,1995-10,7.720953,
CAN,LTINT,TOT,PC_PA,M,1995-11,7.47381,
CAN,LTINT,TOT,PC_PA,M,1995-12,7.249474,
CAN,LTINT,TOT,PC_PA,M,1996-01,7.091818,
CAN,LTINT,TOT,PC_PA,M,1996-02,7.240476,
CAN,LTINT,TOT,PC_PA,M,1996-03,7.621905,
CAN,LTINT,TOT,PC_PA,M,1996-04,7.699524,
CAN,LTINT,TOT,PC_PA,M,1996-05,7.768182,
CAN,LTINT,TOT,PC_PA,M,1996-06,7.8095,
CAN,LTINT,TOT,PC_PA,M,1996-07,7.711818,
CAN,LTINT,TOT,PC_PA,M,1996-08,7.305714,
CAN,LTINT,TOT,PC_PA,M,1996-09,7.3385,
CAN,LTINT,TOT,PC_PA,M,1996-10,6.644546,
CAN,LTINT,TOT,PC_PA,M,1996-11,6.135,
CAN,LTINT,TOT,PC_PA,M,1996-12,6.392,
CAN,LTINT,TOT,PC_PA,M,1997-01,6.632727,
CAN,LTINT,TOT,PC_PA,M,1997-02,6.3035,
CAN,LTINT,TOT,PC_PA,M,1997-03,6.5395,
CAN,LTINT,TOT,PC_PA,M,1997-04,6.784545,
CAN,LTINT,TOT,PC_PA,M,1997-05,6.573333,
CAN,LTINT,TOT,PC_PA,M,1997-06,6.271429,
CAN,LTINT,TOT,PC_PA,M,1997-07,5.963182,
CAN,LTINT,TOT,PC_PA,M,1997-08,5.9945,
CAN,LTINT,TOT,PC_PA,M,1997-09,5.876191,
CAN,LTINT,TOT,PC_PA,M,1997-10,5.609091,
CAN,LTINT,TOT,PC_PA,M,1997-11,5.503158,
CAN,LTINT,TOT,PC_PA,M,1997-12,5.665714,
CAN,LTINT,TOT,PC_PA,M,1998-01,5.360476,
CAN,LTINT,TOT,PC_PA,M,1998-02,5.434,
CAN,LTINT,TOT,PC_PA,M,1998-03,5.427273,
CAN,LTINT,TOT,PC_PA,M,1998-04,5.312381,
CAN,LTINT,TOT,PC_PA,M,1998-05,5.387,
CAN,LTINT,TOT,PC_PA,M,1998-06,5.318636,
CAN,LTINT,TOT,PC_PA,M,1998-07,5.347727,
CAN,LTINT,TOT,PC_PA,M,1998-08,5.565,
